group,registry,test,host_code,core_x,core_y,in0_reads,in1_reads
sweep_pattern,21,2,CDA,7,6,0,24
sweep_pattern,21,2,CDA,7,7,0,24
sweep_pattern,21,3,CDA,0,0,26,25
sweep_pattern,21,3,CDA,0,1,25,23
sweep_pattern,21,3,CDA,0,2,25,25
sweep_pattern,21,3,CDA,0,3,25,24
sweep_pattern,21,3,CDA,0,4,25,25
sweep_pattern,21,3,CDA,0,5,25,25
sweep_pattern,21,3,CDA,0,6,24,24
sweep_pattern,21,3,CDA,0,7,22,22
sweep_pattern,21,3,CDA,1,0,0,25
sweep_pattern,21,3,CDA,1,1,0,23
sweep_pattern,21,3,CDA,1,2,0,25
sweep_pattern,21,3,CDA,1,3,0,24
sweep_pattern,21,3,CDA,1,4,0,25
sweep_pattern,21,3,CDA,1,5,0,25
sweep_pattern,21,3,CDA,1,6,0,24
sweep_pattern,21,3,CDA,1,7,0,22
sweep_pattern,21,3,CDA,2,0,0,25
sweep_pattern,21,3,CDA,2,1,0,23
sweep_pattern,21,3,CDA,2,2,0,25
sweep_pattern,21,3,CDA,2,3,0,24
sweep_pattern,21,3,CDA,2,4,0,25
sweep_pattern,21,3,CDA,2,5,0,25
sweep_pattern,21,3,CDA,2,6,0,24
sweep_pattern,21,3,CDA,2,7,0,22
sweep_pattern,21,3,CDA,3,0,0,25
sweep_pattern,21,3,CDA,3,1,0,23
sweep_pattern,21,3,CDA,3,2,0,25
sweep_pattern,21,3,CDA,3,3,0,24
sweep_pattern,21,3,CDA,3,4,0,25
sweep_pattern,21,3,CDA,3,5,0,25
sweep_pattern,21,3,CDA,3,6,0,24
sweep_pattern,21,3,CDA,3,7,0,22
sweep_pattern,21,3,CDA,4,0,0,25
sweep_pattern,21,3,CDA,4,1,0,23
sweep_pattern,21,3,CDA,4,2,0,25
sweep_pattern,21,3,CDA,4,3,0,24
sweep_pattern,21,3,CDA,4,4,0,25
sweep_pattern,21,3,CDA,4,5,0,25
sweep_pattern,21,3,CDA,4,6,0,24
sweep_pattern,21,3,CDA,4,7,0,22
sweep_pattern,21,3,CDA,5,0,0,25
sweep_pattern,21,3,CDA,5,1,0,23
sweep_pattern,21,3,CDA,5,2,0,25
sweep_pattern,21,3,CDA,5,3,0,24
sweep_pattern,21,3,CDA,5,4,0,25
sweep_pattern,21,3,CDA,5,5,0,25
sweep_pattern,21,3,CDA,5,6,0,24
sweep_pattern,21,3,CDA,5,7,0,22
sweep_pattern,21,3,CDA,6,0,0,25
sweep_pattern,21,3,CDA,6,1,0,23
sweep_pattern,21,3,CDA,6,2,0,25
sweep_pattern,21,3,CDA,6,3,0,24
sweep_pattern,21,3,CDA,6,4,0,25
sweep_pattern,21,3,CDA,6,5,0,25
sweep_pattern,21,3,CDA,6,6,0,24
sweep_pattern,21,3,CDA,6,7,0,22
sweep_pattern,21,3,CDA,7,0,0,25
sweep_pattern,21,3,CDA,7,1,0,23
sweep_pattern,21,3,CDA,7,2,0,25
sweep_pattern,21,3,CDA,7,3,0,24
sweep_pattern,21,3,CDA,7,4,0,25
sweep_pattern,21,3,CDA,7,5,0,25
sweep_pattern,21,3,CDA,7,6,0,24
sweep_pattern,21,3,CDA,7,7,0,22
sweep_pattern,22,0,CDA,0,0,256,0
sweep_pattern,22,0,CDA,0,1,256,113
sweep_pattern,22,0,CDA,0,2,143,143
sweep_pattern,22,0,CDA,1,1,0,113
sweep_pattern,22,0,CDA,1,2,0,143
sweep_pattern,22,0,CDA,2,1,0,113
sweep_pattern,22,0,CDA,2,2,0,143
sweep_pattern,22,0,CDA,3,1,0,113
sweep_pattern,22,0,CDA,3,2,0,143
sweep_pattern,22,0,CDA,4,1,0,113
sweep_pattern,22,0,CDA,4,2,0,143
sweep_pattern,22,0,CDA,5,1,0,113
sweep_pattern,22,0,CDA,5,2,0,143
sweep_pattern,22,0,CDA,6,1,0,113
sweep_pattern,22,0,CDA,6,2,0,143
sweep_pattern,22,0,CDA,7,1,0,113
sweep_pattern,22,0,CDA,7,2,0,143
sweep_pattern,22,1,CDA,0,0,81,5
sweep_pattern,22,1,CDA,0,1,82,3
sweep_pattern,22,1,CDA,0,2,82,0
sweep_pattern,22,1,CDA,0,3,82,6
sweep_pattern,22,1,CDA,0,4,82,1
sweep_pattern,22,1,CDA,0,5,82,0
sweep_pattern,22,1,CDA,0,6,82,3
sweep_pattern,22,1,CDA,0,7,82,82
sweep_pattern,22,1,CDA,1,0,0,5
sweep_pattern,22,1,CDA,1,1,0,3
sweep_pattern,22,1,CDA,1,3,0,6
sweep_pattern,22,1,CDA,1,4,0,1
sweep_pattern,22,1,CDA,1,6,0,3
sweep_pattern,22,1,CDA,1,7,0,82
sweep_pattern,22,1,CDA,2,0,0,5
sweep_pattern,22,1,CDA,2,1,0,3
sweep_pattern,22,1,CDA,2,3,0,6
sweep_pattern,22,1,CDA,2,4,0,1
sweep_pattern,22,1,CDA,2,6,0,3
sweep_pattern,22,1,CDA,2,7,0,82
sweep_pattern,22,1,CDA,3,0,0,5
sweep_pattern,22,1,CDA,3,1,0,3
sweep_pattern,22,1,CDA,3,3,0,6
sweep_pattern,22,1,CDA,3,4,0,1
sweep_pattern,22,1,CDA,3,6,0,3
sweep_pattern,22,1,CDA,3,7,0,82
sweep_pattern,22,1,CDA,4,0,0,5
sweep_pattern,22,1,CDA,4,1,0,3
sweep_pattern,22,1,CDA,4,3,0,6
sweep_pattern,22,1,CDA,4,4,0,1
sweep_pattern,22,1,CDA,4,6,0,3
sweep_pattern,22,1,CDA,4,7,0,82
sweep_pattern,22,1,CDA,5,0,0,5
sweep_pattern,22,1,CDA,5,1,0,3
sweep_pattern,22,1,CDA,5,3,0,6
sweep_pattern,22,1,CDA,5,4,0,1
sweep_pattern,22,1,CDA,5,6,0,3
sweep_pattern,22,1,CDA,5,7,0,82
sweep_pattern,22,1,CDA,6,0,0,5
sweep_pattern,22,1,CDA,6,1,0,3
sweep_pattern,22,1,CDA,6,3,0,6
sweep_pattern,22,1,CDA,6,4,0,1
sweep_pattern,22,1,CDA,6,6,0,3
sweep_pattern,22,1,CDA,6,7,0,82
sweep_pattern,22,1,CDA,7,0,0,5
sweep_pattern,22,1,CDA,7,1,0,3
sweep_pattern,22,1,CDA,7,3,0,6
sweep_pattern,22,1,CDA,7,4,0,1
sweep_pattern,22,1,CDA,7,6,0,3
sweep_pattern,22,1,CDA,7,7,0,82
sweep_pattern,22,2,CDA,0,0,81,81
sweep_pattern,22,2,CDA,0,1,82,82
sweep_pattern,22,2,CDA,0,2,82,82
sweep_pattern,22,2,CDA,0,3,82,82
sweep_pattern,22,2,CDA,0,4,82,82
sweep_pattern,22,2,CDA,0,5,82,82
sweep_pattern,22,2,CDA,0,6,82,82
sweep_pattern,22,2,CDA,0,7,82,82
sweep_pattern,22,2,CDA,1,0,0,81
sweep_pattern,22,2,CDA,1,1,0,82
sweep_pattern,22,2,CDA,1,2,0,82
sweep_pattern,22,2,CDA,1,3,0,82
sweep_pattern,22,2,CDA,1,4,0,82
sweep_pattern,22,2,CDA,1,5,0,82
sweep_pattern,22,2,CDA,1,6,0,82
sweep_pattern,22,2,CDA,1,7,0,82
sweep_pattern,22,2,CDA,2,0,0,81
sweep_pattern,22,2,CDA,2,1,0,82
sweep_pattern,22,2,CDA,2,2,0,82
sweep_pattern,22,2,CDA,2,3,0,82
sweep_pattern,22,2,CDA,2,4,0,82
sweep_pattern,22,2,CDA,2,5,0,82
sweep_pattern,22,2,CDA,2,6,0,82
sweep_pattern,22,2,CDA,2,7,0,82
sweep_pattern,22,2,CDA,3,0,0,81
sweep_pattern,22,2,CDA,3,1,0,82
sweep_pattern,22,2,CDA,3,2,0,82
sweep_pattern,22,2,CDA,3,3,0,82
sweep_pattern,22,2,CDA,3,4,0,82
sweep_pattern,22,2,CDA,3,5,0,82
sweep_pattern,22,2,CDA,3,6,0,82
sweep_pattern,22,2,CDA,3,7,0,82
sweep_pattern,22,2,CDA,4,0,0,81
sweep_pattern,22,2,CDA,4,1,0,82
sweep_pattern,22,2,CDA,4,2,0,82
sweep_pattern,22,2,CDA,4,3,0,82
sweep_pattern,22,2,CDA,4,4,0,82
sweep_pattern,22,2,CDA,4,5,0,82
sweep_pattern,22,2,CDA,4,6,0,82
sweep_pattern,22,2,CDA,4,7,0,82
sweep_pattern,22,2,CDA,5,0,0,81
sweep_pattern,22,2,CDA,5,1,0,82
sweep_pattern,22,2,CDA,5,2,0,82
sweep_pattern,22,2,CDA,5,3,0,82
sweep_pattern,22,2,CDA,5,4,0,82
sweep_pattern,22,2,CDA,5,5,0,82
sweep_pattern,22,2,CDA,5,6,0,82
sweep_pattern,22,2,CDA,5,7,0,82
sweep_pattern,22,2,CDA,6,0,0,81
sweep_pattern,22,2,CDA,6,1,0,82
sweep_pattern,22,2,CDA,6,2,0,82
sweep_pattern,22,2,CDA,6,3,0,82
sweep_pattern,22,2,CDA,6,4,0,82
sweep_pattern,22,2,CDA,6,5,0,82
sweep_pattern,22,2,CDA,6,6,0,82
sweep_pattern,22,2,CDA,6,7,0,82
sweep_pattern,22,2,CDA,7,0,0,81
sweep_pattern,22,2,CDA,7,1,0,82
sweep_pattern,22,2,CDA,7,2,0,82
sweep_pattern,22,2,CDA,7,3,0,82
sweep_pattern,22,2,CDA,7,4,0,82
sweep_pattern,22,2,CDA,7,5,0,82
sweep_pattern,22,2,CDA,7,6,0,82
sweep_pattern,22,2,CDA,7,7,0,82
sweep_pattern,22,3,CDA,0,0,85,83
sweep_pattern,22,3,CDA,0,1,82,79
sweep_pattern,22,3,CDA,0,2,80,80
sweep_pattern,22,3,CDA,0,3,83,80
sweep_pattern,22,3,CDA,0,4,82,82
sweep_pattern,22,3,CDA,0,5,81,81
sweep_pattern,22,3,CDA,0,6,81,81
sweep_pattern,22,3,CDA,0,7,81,81
sweep_pattern,22,3,CDA,1,0,0,83
sweep_pattern,22,3,CDA,1,1,0,79
sweep_pattern,22,3,CDA,1,2,0,80
sweep_pattern,22,3,CDA,1,3,0,80
sweep_pattern,22,3,CDA,1,4,0,82
sweep_pattern,22,3,CDA,1,5,0,81
sweep_pattern,22,3,CDA,1,6,0,81
sweep_pattern,22,3,CDA,1,7,0,81
sweep_pattern,22,3,CDA,2,0,0,83
sweep_pattern,22,3,CDA,2,1,0,79
sweep_pattern,22,3,CDA,2,2,0,80
sweep_pattern,22,3,CDA,2,3,0,80
sweep_pattern,22,3,CDA,2,4,0,82
sweep_pattern,22,3,CDA,2,5,0,81
sweep_pattern,22,3,CDA,2,6,0,81
sweep_pattern,22,3,CDA,2,7,0,81
sweep_pattern,22,3,CDA,3,0,0,83
sweep_pattern,22,3,CDA,3,1,0,79
sweep_pattern,22,3,CDA,3,2,0,80
sweep_pattern,22,3,CDA,3,3,0,80
sweep_pattern,22,3,CDA,3,4,0,82
sweep_pattern,22,3,CDA,3,5,0,81
sweep_pattern,22,3,CDA,3,6,0,81
sweep_pattern,22,3,CDA,3,7,0,81
sweep_pattern,22,3,CDA,4,0,0,83
sweep_pattern,22,3,CDA,4,1,0,79
sweep_pattern,22,3,CDA,4,2,0,80
sweep_pattern,22,3,CDA,4,3,0,80
sweep_pattern,22,3,CDA,4,4,0,82
sweep_pattern,22,3,CDA,4,5,0,81
sweep_pattern,22,3,CDA,4,6,0,81
sweep_pattern,22,3,CDA,4,7,0,81
sweep_pattern,22,3,CDA,5,0,0,83
sweep_pattern,22,3,CDA,5,1,0,79
sweep_pattern,22,3,CDA,5,2,0,80
sweep_pattern,22,3,CDA,5,3,0,80
sweep_pattern,22,3,CDA,5,4,0,82
sweep_pattern,22,3,CDA,5,5,0,81
sweep_pattern,22,3,CDA,5,6,0,81
sweep_pattern,22,3,CDA,5,7,0,81
sweep_pattern,22,3,CDA,6,0,0,83
sweep_pattern,22,3,CDA,6,1,0,79
sweep_pattern,22,3,CDA,6,2,0,80
sweep_pattern,22,3,CDA,6,3,0,80
sweep_pattern,22,3,CDA,6,4,0,82
sweep_pattern,22,3,CDA,6,5,0,81
sweep_pattern,22,3,CDA,6,6,0,81
sweep_pattern,22,3,CDA,6,7,0,81
sweep_pattern,22,3,CDA,7,0,0,83
sweep_pattern,22,3,CDA,7,1,0,79
sweep_pattern,22,3,CDA,7,2,0,80
sweep_pattern,22,3,CDA,7,3,0,80
sweep_pattern,22,3,CDA,7,4,0,82
sweep_pattern,22,3,CDA,7,5,0,81
sweep_pattern,22,3,CDA,7,6,0,81
sweep_pattern,22,3,CDA,7,7,0,81
sweep_pattern,23,0,CDA,0,0,1,1
sweep_pattern,23,0,CDA,1,0,0,1
sweep_pattern,23,0,CDA,2,0,0,1
sweep_pattern,23,0,CDA,3,0,0,1
sweep_pattern,23,0,CDA,4,0,0,1
sweep_pattern,23,0,CDA,5,0,0,1
sweep_pattern,23,0,CDA,6,0,0,1
sweep_pattern,23,0,CDA,7,0,0,1
sweep_pattern,23,1,CDA,0,0,1,1
sweep_pattern,23,1,CDA,1,0,0,1
sweep_pattern,23,1,CDA,2,0,0,1
sweep_pattern,23,1,CDA,3,0,0,1
sweep_pattern,23,1,CDA,4,0,0,1
sweep_pattern,23,1,CDA,5,0,0,1
sweep_pattern,23,1,CDA,6,0,0,1
sweep_pattern,23,1,CDA,7,0,0,1
sweep_pattern,23,2,CDA,0,0,1,1
sweep_pattern,23,2,CDA,1,0,0,1
sweep_pattern,23,2,CDA,2,0,0,1
sweep_pattern,23,2,CDA,3,0,0,1
sweep_pattern,23,2,CDA,4,0,0,1
sweep_pattern,23,2,CDA,5,0,0,1
sweep_pattern,23,2,CDA,6,0,0,1
sweep_pattern,23,2,CDA,7,0,0,1
sweep_pattern,23,3,CDA,0,0,1,1
sweep_pattern,23,3,CDA,1,0,0,1
sweep_pattern,23,3,CDA,2,0,0,1
sweep_pattern,23,3,CDA,3,0,0,1
sweep_pattern,23,3,CDA,4,0,0,1
sweep_pattern,23,3,CDA,5,0,0,1
sweep_pattern,23,3,CDA,6,0,0,1
sweep_pattern,23,3,CDA,7,0,0,1
sweep_pattern,24,0,CDA,0,0,3,3
sweep_pattern,24,0,CDA,1,0,0,3
sweep_pattern,24,0,CDA,2,0,0,3
sweep_pattern,24,0,CDA,3,0,0,3
sweep_pattern,24,0,CDA,4,0,0,3
sweep_pattern,24,0,CDA,5,0,0,3
sweep_pattern,24,0,CDA,6,0,0,3
sweep_pattern,24,0,CDA,7,0,0,3
sweep_pattern,24,1,CDA,0,0,1,0
sweep_pattern,24,1,CDA,0,1,1,0
sweep_pattern,24,1,CDA,0,2,1,1
sweep_pattern,24,1,CDA,1,2,0,1
sweep_pattern,24,1,CDA,2,2,0,1
sweep_pattern,24,1,CDA,3,2,0,1
sweep_pattern,24,1,CDA,4,2,0,1
sweep_pattern,24,1,CDA,5,2,0,1
sweep_pattern,24,1,CDA,6,2,0,1
sweep_pattern,24,1,CDA,7,2,0,1
sweep_pattern,24,2,CDA,0,0,1,1
sweep_pattern,24,2,CDA,0,1,1,1
sweep_pattern,24,2,CDA,0,2,1,1
sweep_pattern,24,2,CDA,1,0,0,1
sweep_pattern,24,2,CDA,1,1,0,1
sweep_pattern,24,2,CDA,1,2,0,1
sweep_pattern,24,2,CDA,2,0,0,1
sweep_pattern,24,2,CDA,2,1,0,1
sweep_pattern,24,2,CDA,2,2,0,1
sweep_pattern,24,2,CDA,3,0,0,1
sweep_pattern,24,2,CDA,3,1,0,1
sweep_pattern,24,2,CDA,3,2,0,1
sweep_pattern,24,2,CDA,4,0,0,1
sweep_pattern,24,2,CDA,4,1,0,1
sweep_pattern,24,2,CDA,4,2,0,1
sweep_pattern,24,2,CDA,5,0,0,1
sweep_pattern,24,2,CDA,5,1,0,1
sweep_pattern,24,2,CDA,5,2,0,1
sweep_pattern,24,2,CDA,6,0,0,1
sweep_pattern,24,2,CDA,6,1,0,1
sweep_pattern,24,2,CDA,6,2,0,1
sweep_pattern,24,2,CDA,7,0,0,1
sweep_pattern,24,2,CDA,7,1,0,1
sweep_pattern,24,2,CDA,7,2,0,1
sweep_pattern,24,3,CDA,0,0,1,1
sweep_pattern,24,3,CDA,0,1,1,1
sweep_pattern,24,3,CDA,0,2,1,1
sweep_pattern,24,3,CDA,1,0,0,1
sweep_pattern,24,3,CDA,1,1,0,1
sweep_pattern,24,3,CDA,1,2,0,1
sweep_pattern,24,3,CDA,2,0,0,1
sweep_pattern,24,3,CDA,2,1,0,1
sweep_pattern,24,3,CDA,2,2,0,1
sweep_pattern,24,3,CDA,3,0,0,1
sweep_pattern,24,3,CDA,3,1,0,1
sweep_pattern,24,3,CDA,3,2,0,1
sweep_pattern,24,3,CDA,4,0,0,1
sweep_pattern,24,3,CDA,4,1,0,1
sweep_pattern,24,3,CDA,4,2,0,1
sweep_pattern,24,3,CDA,5,0,0,1
sweep_pattern,24,3,CDA,5,1,0,1
sweep_pattern,24,3,CDA,5,2,0,1
sweep_pattern,24,3,CDA,6,0,0,1
sweep_pattern,24,3,CDA,6,1,0,1
sweep_pattern,24,3,CDA,6,2,0,1
sweep_pattern,24,3,CDA,7,0,0,1
sweep_pattern,24,3,CDA,7,1,0,1
sweep_pattern,24,3,CDA,7,2,0,1
sweep_pattern,25,0,CDA,0,0,10,10
sweep_pattern,25,0,CDA,1,0,0,10
sweep_pattern,25,0,CDA,2,0,0,10
sweep_pattern,25,0,CDA,3,0,0,10
sweep_pattern,25,0,CDA,4,0,0,10
sweep_pattern,25,0,CDA,5,0,0,10
sweep_pattern,25,0,CDA,6,0,0,10
sweep_pattern,25,0,CDA,7,0,0,10
sweep_pattern,25,1,CDA,0,0,2,0
sweep_pattern,25,1,CDA,0,1,2,0
sweep_pattern,25,1,CDA,0,2,2,0
sweep_pattern,25,1,CDA,0,3,2,0
sweep_pattern,25,1,CDA,0,4,2,2
sweep_pattern,25,1,CDA,1,4,0,2
sweep_pattern,25,1,CDA,2,4,0,2
sweep_pattern,25,1,CDA,3,4,0,2
sweep_pattern,25,1,CDA,4,4,0,2
sweep_pattern,25,1,CDA,5,4,0,2
sweep_pattern,25,1,CDA,6,4,0,2
sweep_pattern,25,1,CDA,7,4,0,2
sweep_pattern,25,2,CDA,0,0,2,2
sweep_pattern,25,2,CDA,0,1,2,2
sweep_pattern,25,2,CDA,0,2,2,2
sweep_pattern,25,2,CDA,0,3,2,2
sweep_pattern,25,2,CDA,0,4,2,2
sweep_pattern,25,2,CDA,1,0,0,2
sweep_pattern,25,2,CDA,1,1,0,2
sweep_pattern,25,2,CDA,1,2,0,2
sweep_pattern,25,2,CDA,1,3,0,2
sweep_pattern,25,2,CDA,1,4,0,2
sweep_pattern,25,2,CDA,2,0,0,2
sweep_pattern,25,2,CDA,2,1,0,2
sweep_pattern,25,2,CDA,2,2,0,2
sweep_pattern,25,2,CDA,2,3,0,2
sweep_pattern,25,2,CDA,2,4,0,2
sweep_pattern,25,2,CDA,3,0,0,2
sweep_pattern,25,2,CDA,3,1,0,2
sweep_pattern,25,2,CDA,3,2,0,2
sweep_pattern,25,2,CDA,3,3,0,2
sweep_pattern,25,2,CDA,3,4,0,2
sweep_pattern,25,2,CDA,4,0,0,2
sweep_pattern,25,2,CDA,4,1,0,2
sweep_pattern,25,2,CDA,4,2,0,2
sweep_pattern,25,2,CDA,4,3,0,2
sweep_pattern,25,2,CDA,4,4,0,2
sweep_pattern,25,2,CDA,5,0,0,2
sweep_pattern,25,2,CDA,5,1,0,2
sweep_pattern,25,2,CDA,5,2,0,2
sweep_pattern,25,2,CDA,5,3,0,2
sweep_pattern,25,2,CDA,5,4,0,2
sweep_pattern,25,2,CDA,6,0,0,2
sweep_pattern,25,2,CDA,6,1,0,2
sweep_pattern,25,2,CDA,6,2,0,2
sweep_pattern,25,2,CDA,6,3,0,2
sweep_pattern,25,2,CDA,6,4,0,2
sweep_pattern,25,2,CDA,7,0,0,2
sweep_pattern,25,2,CDA,7,1,0,2
sweep_pattern,25,2,CDA,7,2,0,2
sweep_pattern,25,2,CDA,7,3,0,2
sweep_pattern,25,2,CDA,7,4,0,2
sweep_pattern,25,3,CDA,0,0,2,2
sweep_pattern,25,3,CDA,0,1,2,2
sweep_pattern,25,3,CDA,0,2,2,2
sweep_pattern,25,3,CDA,0,3,2,2
sweep_pattern,25,3,CDA,0,4,2,2
sweep_pattern,25,3,CDA,1,0,0,2
sweep_pattern,25,3,CDA,1,1,0,2
sweep_pattern,25,3,CDA,1,2,0,2
sweep_pattern,25,3,CDA,1,3,0,2
sweep_pattern,25,3,CDA,1,4,0,2
sweep_pattern,25,3,CDA,2,0,0,2
sweep_pattern,25,3,CDA,2,1,0,2
sweep_pattern,25,3,CDA,2,2,0,2
sweep_pattern,25,3,CDA,2,3,0,2
sweep_pattern,25,3,CDA,2,4,0,2
sweep_pattern,25,3,CDA,3,0,0,2
sweep_pattern,25,3,CDA,3,1,0,2
sweep_pattern,25,3,CDA,3,2,0,2
sweep_pattern,25,3,CDA,3,3,0,2
sweep_pattern,25,3,CDA,3,4,0,2
sweep_pattern,25,3,CDA,4,0,0,2
sweep_pattern,25,3,CDA,4,1,0,2
sweep_pattern,25,3,CDA,4,2,0,2
sweep_pattern,25,3,CDA,4,3,0,2
sweep_pattern,25,3,CDA,4,4,0,2
sweep_pattern,25,3,CDA,5,0,0,2
sweep_pattern,25,3,CDA,5,1,0,2
sweep_pattern,25,3,CDA,5,2,0,2
sweep_pattern,25,3,CDA,5,3,0,2
sweep_pattern,25,3,CDA,5,4,0,2
sweep_pattern,25,3,CDA,6,0,0,2
sweep_pattern,25,3,CDA,6,1,0,2
sweep_pattern,25,3,CDA,6,2,0,2
sweep_pattern,25,3,CDA,6,3,0,2
sweep_pattern,25,3,CDA,6,4,0,2
sweep_pattern,25,3,CDA,7,0,0,2
sweep_pattern,25,3,CDA,7,1,0,2
sweep_pattern,25,3,CDA,7,2,0,2
sweep_pattern,25,3,CDA,7,3,0,2
sweep_pattern,25,3,CDA,7,4,0,2
sweep_pattern,26,0,CDA,0,0,33,33
sweep_pattern,26,0,CDA,1,0,0,33
sweep_pattern,26,0,CDA,2,0,0,33
sweep_pattern,26,0,CDA,3,0,0,33
sweep_pattern,26,0,CDA,4,0,0,33
sweep_pattern,26,0,CDA,5,0,0,33
sweep_pattern,26,0,CDA,6,0,0,33
sweep_pattern,26,0,CDA,7,0,0,33
sweep_pattern,26,1,CDA,0,0,5,0
sweep_pattern,26,1,CDA,0,1,5,0
sweep_pattern,26,1,CDA,0,2,5,0
sweep_pattern,26,1,CDA,0,3,5,0
sweep_pattern,26,1,CDA,0,4,5,1
sweep_pattern,26,1,CDA,0,5,4,0
sweep_pattern,26,1,CDA,0,6,4,4
sweep_pattern,26,1,CDA,1,4,0,1
sweep_pattern,26,1,CDA,1,6,0,4
sweep_pattern,26,1,CDA,2,4,0,1
sweep_pattern,26,1,CDA,2,6,0,4
sweep_pattern,26,1,CDA,3,4,0,1
sweep_pattern,26,1,CDA,3,6,0,4
sweep_pattern,26,1,CDA,4,4,0,1
sweep_pattern,26,1,CDA,4,6,0,4
sweep_pattern,26,1,CDA,5,4,0,1
sweep_pattern,26,1,CDA,5,6,0,4
sweep_pattern,26,1,CDA,6,4,0,1
sweep_pattern,26,1,CDA,6,6,0,4
sweep_pattern,26,1,CDA,7,4,0,1
sweep_pattern,26,1,CDA,7,6,0,4
sweep_pattern,26,2,CDA,0,0,5,5
sweep_pattern,26,2,CDA,0,1,5,5
sweep_pattern,26,2,CDA,0,2,5,5
sweep_pattern,26,2,CDA,0,3,5,5
sweep_pattern,26,2,CDA,0,4,5,5
sweep_pattern,26,2,CDA,0,5,4,4
sweep_pattern,26,2,CDA,0,6,4,4
sweep_pattern,26,2,CDA,1,0,0,5
sweep_pattern,26,2,CDA,1,1,0,5
sweep_pattern,26,2,CDA,1,2,0,5
sweep_pattern,26,2,CDA,1,3,0,5
sweep_pattern,26,2,CDA,1,4,0,5
sweep_pattern,26,2,CDA,1,5,0,4
sweep_pattern,26,2,CDA,1,6,0,4
sweep_pattern,26,2,CDA,2,0,0,5
sweep_pattern,26,2,CDA,2,1,0,5
sweep_pattern,26,2,CDA,2,2,0,5
sweep_pattern,26,2,CDA,2,3,0,5
sweep_pattern,26,2,CDA,2,4,0,5
sweep_pattern,26,2,CDA,2,5,0,4
sweep_pattern,26,2,CDA,2,6,0,4
sweep_pattern,26,2,CDA,3,0,0,5
sweep_pattern,26,2,CDA,3,1,0,5
sweep_pattern,26,2,CDA,3,2,0,5
sweep_pattern,26,2,CDA,3,3,0,5
sweep_pattern,26,2,CDA,3,4,0,5
sweep_pattern,26,2,CDA,3,5,0,4
sweep_pattern,26,2,CDA,3,6,0,4
sweep_pattern,26,2,CDA,4,0,0,5
sweep_pattern,26,2,CDA,4,1,0,5
sweep_pattern,26,2,CDA,4,2,0,5
sweep_pattern,26,2,CDA,4,3,0,5
sweep_pattern,26,2,CDA,4,4,0,5
sweep_pattern,26,2,CDA,4,5,0,4
sweep_pattern,26,2,CDA,4,6,0,4
sweep_pattern,26,2,CDA,5,0,0,5
sweep_pattern,26,2,CDA,5,1,0,5
sweep_pattern,26,2,CDA,5,2,0,5
sweep_pattern,26,2,CDA,5,3,0,5
sweep_pattern,26,2,CDA,5,4,0,5
sweep_pattern,26,2,CDA,5,5,0,4
sweep_pattern,26,2,CDA,5,6,0,4
sweep_pattern,26,2,CDA,6,0,0,5
sweep_pattern,26,2,CDA,6,1,0,5
sweep_pattern,26,2,CDA,6,2,0,5
sweep_pattern,26,2,CDA,6,3,0,5
sweep_pattern,26,2,CDA,6,4,0,5
sweep_pattern,26,2,CDA,6,5,0,4
sweep_pattern,26,2,CDA,6,6,0,4
sweep_pattern,26,2,CDA,7,0,0,5
sweep_pattern,26,2,CDA,7,1,0,5
sweep_pattern,26,2,CDA,7,2,0,5
sweep_pattern,26,2,CDA,7,3,0,5
sweep_pattern,26,2,CDA,7,4,0,5
sweep_pattern,26,2,CDA,7,5,0,4
sweep_pattern,26,2,CDA,7,6,0,4
sweep_pattern,26,3,CDA,0,0,5,5
sweep_pattern,26,3,CDA,0,1,5,5
sweep_pattern,26,3,CDA,0,2,5,5
sweep_pattern,26,3,CDA,0,3,5,5
sweep_pattern,26,3,CDA,0,4,5,5
sweep_pattern,26,3,CDA,0,5,4,4
sweep_pattern,26,3,CDA,0,6,4,4
sweep_pattern,26,3,CDA,1,0,0,5
sweep_pattern,26,3,CDA,1,1,0,5
sweep_pattern,26,3,CDA,1,2,0,5
sweep_pattern,26,3,CDA,1,3,0,5
sweep_pattern,26,3,CDA,1,4,0,5
sweep_pattern,26,3,CDA,1,5,0,4
sweep_pattern,26,3,CDA,1,6,0,4
sweep_pattern,26,3,CDA,2,0,0,5
sweep_pattern,26,3,CDA,2,1,0,5
sweep_pattern,26,3,CDA,2,2,0,5
sweep_pattern,26,3,CDA,2,3,0,5
sweep_pattern,26,3,CDA,2,4,0,5
sweep_pattern,26,3,CDA,2,5,0,4
sweep_pattern,26,3,CDA,2,6,0,4
sweep_pattern,26,3,CDA,3,0,0,5
sweep_pattern,26,3,CDA,3,1,0,5
sweep_pattern,26,3,CDA,3,2,0,5
sweep_pattern,26,3,CDA,3,3,0,5
sweep_pattern,26,3,CDA,3,4,0,5
sweep_pattern,26,3,CDA,3,5,0,4
sweep_pattern,26,3,CDA,3,6,0,4
sweep_pattern,26,3,CDA,4,0,0,5
sweep_pattern,26,3,CDA,4,1,0,5
sweep_pattern,26,3,CDA,4,2,0,5
sweep_pattern,26,3,CDA,4,3,0,5
sweep_pattern,26,3,CDA,4,4,0,5
sweep_pattern,26,3,CDA,4,5,0,4
sweep_pattern,26,3,CDA,4,6,0,4
sweep_pattern,26,3,CDA,5,0,0,5
sweep_pattern,26,3,CDA,5,1,0,5
sweep_pattern,26,3,CDA,5,2,0,5
