group,registry,test,host_code,core_x,core_y,in0_reads,in1_reads
multi_diag_ultra_sparse,27,2,SnF,3,4,0,12
multi_diag_ultra_sparse,27,2,SnF,3,5,0,12
multi_diag_ultra_sparse,27,2,SnF,3,6,0,12
multi_diag_ultra_sparse,27,2,SnF,3,7,0,12
multi_diag_ultra_sparse,27,2,SnF,4,0,0,13
multi_diag_ultra_sparse,27,2,SnF,4,1,0,13
multi_diag_ultra_sparse,27,2,SnF,4,2,0,12
multi_diag_ultra_sparse,27,2,SnF,4,3,0,12
multi_diag_ultra_sparse,27,2,SnF,4,4,0,12
multi_diag_ultra_sparse,27,2,SnF,4,5,0,12
multi_diag_ultra_sparse,27,2,SnF,4,6,0,12
multi_diag_ultra_sparse,27,2,SnF,4,7,0,12
multi_diag_ultra_sparse,27,2,SnF,5,0,0,13
multi_diag_ultra_sparse,27,2,SnF,5,1,0,13
multi_diag_ultra_sparse,27,2,SnF,5,2,0,12
multi_diag_ultra_sparse,27,2,SnF,5,3,0,12
multi_diag_ultra_sparse,27,2,SnF,5,4,0,12
multi_diag_ultra_sparse,27,2,SnF,5,5,0,12
multi_diag_ultra_sparse,27,2,SnF,5,6,0,12
multi_diag_ultra_sparse,27,2,SnF,5,7,0,12
multi_diag_ultra_sparse,27,2,SnF,6,0,0,13
multi_diag_ultra_sparse,27,2,SnF,6,1,0,13
multi_diag_ultra_sparse,27,2,SnF,6,2,0,12
multi_diag_ultra_sparse,27,2,SnF,6,3,0,12
multi_diag_ultra_sparse,27,2,SnF,6,4,0,12
multi_diag_ultra_sparse,27,2,SnF,6,5,0,12
multi_diag_ultra_sparse,27,2,SnF,6,6,0,12
multi_diag_ultra_sparse,27,2,SnF,6,7,0,12
multi_diag_ultra_sparse,27,2,SnF,7,0,0,13
multi_diag_ultra_sparse,27,2,SnF,7,1,0,13
multi_diag_ultra_sparse,27,2,SnF,7,2,0,12
multi_diag_ultra_sparse,27,2,SnF,7,3,0,12
multi_diag_ultra_sparse,27,2,SnF,7,4,0,12
multi_diag_ultra_sparse,27,2,SnF,7,5,0,12
multi_diag_ultra_sparse,27,2,SnF,7,6,0,12
multi_diag_ultra_sparse,27,2,SnF,7,7,0,12
multi_diag_ultra_sparse,27,2,CDA,0,0,13,13
multi_diag_ultra_sparse,27,2,CDA,0,1,13,13
multi_diag_ultra_sparse,27,2,CDA,0,2,12,12
multi_diag_ultra_sparse,27,2,CDA,0,3,12,12
multi_diag_ultra_sparse,27,2,CDA,0,4,12,12
multi_diag_ultra_sparse,27,2,CDA,0,5,12,12
