group,registry,test,host_code,core_x,core_y,in0_reads,in1_reads
mixed_sweep,5,2,Naive_multi_diag_R256_d50,4,2,248,248
mixed_sweep,5,2,Naive_multi_diag_R256_d50,4,3,256,256
mixed_sweep,5,2,Naive_multi_diag_R256_d50,4,4,260,260
mixed_sweep,5,2,Naive_multi_diag_R256_d50,4,5,264,264
mixed_sweep,5,2,Naive_multi_diag_R256_d50,4,6,264,264
mixed_sweep,5,2,Naive_multi_diag_R256_d50,4,7,268,268
mixed_sweep,5,2,Naive_multi_diag_R256_d50,5,0,240,240
mixed_sweep,5,2,Naive_multi_diag_R256_d50,5,1,248,248
mixed_sweep,5,2,Naive_multi_diag_R256_d50,5,2,248,248
mixed_sweep,5,2,Naive_multi_diag_R256_d50,5,3,256,256
mixed_sweep,5,2,Naive_multi_diag_R256_d50,5,4,260,260
mixed_sweep,5,2,Naive_multi_diag_R256_d50,5,5,264,264
mixed_sweep,5,2,Naive_multi_diag_R256_d50,5,6,264,264
mixed_sweep,5,2,Naive_multi_diag_R256_d50,5,7,268,268
mixed_sweep,5,2,Naive_multi_diag_R256_d50,6,0,240,240
mixed_sweep,5,2,Naive_multi_diag_R256_d50,6,1,248,248
mixed_sweep,5,2,Naive_multi_diag_R256_d50,6,2,248,248
mixed_sweep,5,2,Naive_multi_diag_R256_d50,6,3,256,256
mixed_sweep,5,2,Naive_multi_diag_R256_d50,6,4,260,260
mixed_sweep,5,2,Naive_multi_diag_R256_d50,6,5,264,264
mixed_sweep,5,2,Naive_multi_diag_R256_d50,6,6,264,264
mixed_sweep,5,2,Naive_multi_diag_R256_d50,6,7,268,268
mixed_sweep,5,2,Naive_multi_diag_R256_d50,7,0,240,240
mixed_sweep,5,2,Naive_multi_diag_R256_d50,7,1,248,248
mixed_sweep,5,2,Naive_multi_diag_R256_d50,7,2,248,248
mixed_sweep,5,2,Naive_multi_diag_R256_d50,7,3,256,256
mixed_sweep,5,2,Naive_multi_diag_R256_d50,7,4,260,260
mixed_sweep,5,2,Naive_multi_diag_R256_d50,7,5,264,264
mixed_sweep,5,2,Naive_multi_diag_R256_d50,7,6,264,264
mixed_sweep,5,2,Naive_multi_diag_R256_d50,7,7,268,268
mixed_sweep,5,2,SnF_multi_diag_R256_d50,0,0,240,240
mixed_sweep,5,2,SnF_multi_diag_R256_d50,0,1,248,248
mixed_sweep,5,2,SnF_multi_diag_R256_d50,0,2,248,248
mixed_sweep,5,2,SnF_multi_diag_R256_d50,0,3,256,256
mixed_sweep,5,2,SnF_multi_diag_R256_d50,0,4,260,260
mixed_sweep,5,2,SnF_multi_diag_R256_d50,0,5,264,264
mixed_sweep,5,2,SnF_multi_diag_R256_d50,0,6,264,264
mixed_sweep,5,2,SnF_multi_diag_R256_d50,0,7,268,268
mixed_sweep,5,2,SnF_multi_diag_R256_d50,1,0,0,240
mixed_sweep,5,2,SnF_multi_diag_R256_d50,1,1,0,248
mixed_sweep,5,2,SnF_multi_diag_R256_d50,1,2,0,248
mixed_sweep,5,2,SnF_multi_diag_R256_d50,1,3,0,256
mixed_sweep,5,2,SnF_multi_diag_R256_d50,1,4,0,260
mixed_sweep,5,2,SnF_multi_diag_R256_d50,1,5,0,264
mixed_sweep,5,2,SnF_multi_diag_R256_d50,1,6,0,264
mixed_sweep,5,2,SnF_multi_diag_R256_d50,1,7,0,268
mixed_sweep,5,2,SnF_multi_diag_R256_d50,2,0,0,240
mixed_sweep,5,2,SnF_multi_diag_R256_d50,2,1,0,248
mixed_sweep,5,2,SnF_multi_diag_R256_d50,2,2,0,248
mixed_sweep,5,2,SnF_multi_diag_R256_d50,2,3,0,256
mixed_sweep,5,2,SnF_multi_diag_R256_d50,2,4,0,260
mixed_sweep,5,2,SnF_multi_diag_R256_d50,2,5,0,264
mixed_sweep,5,2,SnF_multi_diag_R256_d50,2,6,0,264
mixed_sweep,5,2,SnF_multi_diag_R256_d50,2,7,0,268
mixed_sweep,5,2,SnF_multi_diag_R256_d50,3,0,0,240
mixed_sweep,5,2,SnF_multi_diag_R256_d50,3,1,0,248
mixed_sweep,5,2,SnF_multi_diag_R256_d50,3,2,0,248
mixed_sweep,5,2,SnF_multi_diag_R256_d50,3,3,0,256
mixed_sweep,5,2,SnF_multi_diag_R256_d50,3,4,0,260
mixed_sweep,5,2,SnF_multi_diag_R256_d50,3,5,0,264
mixed_sweep,5,2,SnF_multi_diag_R256_d50,3,6,0,264
mixed_sweep,5,2,SnF_multi_diag_R256_d50,3,7,0,268
mixed_sweep,5,2,SnF_multi_diag_R256_d50,4,0,0,240
mixed_sweep,5,2,SnF_multi_diag_R256_d50,4,1,0,248
mixed_sweep,5,2,SnF_multi_diag_R256_d50,4,2,0,248
mixed_sweep,5,2,SnF_multi_diag_R256_d50,4,3,0,256
mixed_sweep,5,2,SnF_multi_diag_R256_d50,4,4,0,260
mixed_sweep,5,2,SnF_multi_diag_R256_d50,4,5,0,264
mixed_sweep,5,2,SnF_multi_diag_R256_d50,4,6,0,264
mixed_sweep,5,2,SnF_multi_diag_R256_d50,4,7,0,268
mixed_sweep,5,2,SnF_multi_diag_R256_d50,5,0,0,240
mixed_sweep,5,2,SnF_multi_diag_R256_d50,5,1,0,248
mixed_sweep,5,2,SnF_multi_diag_R256_d50,5,2,0,248
mixed_sweep,5,2,SnF_multi_diag_R256_d50,5,3,0,256
mixed_sweep,5,2,SnF_multi_diag_R256_d50,5,4,0,260
mixed_sweep,5,2,SnF_multi_diag_R256_d50,5,5,0,264
mixed_sweep,5,2,SnF_multi_diag_R256_d50,5,6,0,264
mixed_sweep,5,2,SnF_multi_diag_R256_d50,5,7,0,268
mixed_sweep,5,2,SnF_multi_diag_R256_d50,6,0,0,240
mixed_sweep,5,2,SnF_multi_diag_R256_d50,6,1,0,248
mixed_sweep,5,2,SnF_multi_diag_R256_d50,6,2,0,248
mixed_sweep,5,2,SnF_multi_diag_R256_d50,6,3,0,256
mixed_sweep,5,2,SnF_multi_diag_R256_d50,6,4,0,260
mixed_sweep,5,2,SnF_multi_diag_R256_d50,6,5,0,264
mixed_sweep,5,2,SnF_multi_diag_R256_d50,6,6,0,264
mixed_sweep,5,2,SnF_multi_diag_R256_d50,6,7,0,268
mixed_sweep,5,2,SnF_multi_diag_R256_d50,7,0,0,240
mixed_sweep,5,2,SnF_multi_diag_R256_d50,7,1,0,248
mixed_sweep,5,2,SnF_multi_diag_R256_d50,7,2,0,248
mixed_sweep,5,2,SnF_multi_diag_R256_d50,7,3,0,256
mixed_sweep,5,2,SnF_multi_diag_R256_d50,7,4,0,260
mixed_sweep,5,2,SnF_multi_diag_R256_d50,7,5,0,264
mixed_sweep,5,2,SnF_multi_diag_R256_d50,7,6,0,264
mixed_sweep,5,2,SnF_multi_diag_R256_d50,7,7,0,268
mixed_sweep,5,2,CDA_multi_diag_R256_d50,0,0,240,188
mixed_sweep,5,2,CDA_multi_diag_R256_d50,0,1,248,248
mixed_sweep,5,2,CDA_multi_diag_R256_d50,0,2,248,152
mixed_sweep,5,2,CDA_multi_diag_R256_d50,0,3,256,152
mixed_sweep,5,2,CDA_multi_diag_R256_d50,0,4,260,196
mixed_sweep,5,2,CDA_multi_diag_R256_d50,0,5,264,264
mixed_sweep,5,2,CDA_multi_diag_R256_d50,0,6,264,264
mixed_sweep,5,2,CDA_multi_diag_R256_d50,0,7,268,268
mixed_sweep,5,2,CDA_multi_diag_R256_d50,1,0,0,188
mixed_sweep,5,2,CDA_multi_diag_R256_d50,1,1,0,248
mixed_sweep,5,2,CDA_multi_diag_R256_d50,1,2,0,152
mixed_sweep,5,2,CDA_multi_diag_R256_d50,1,3,0,152
mixed_sweep,5,2,CDA_multi_diag_R256_d50,1,4,0,196
mixed_sweep,5,2,CDA_multi_diag_R256_d50,1,5,0,264
mixed_sweep,5,2,CDA_multi_diag_R256_d50,1,6,0,264
mixed_sweep,5,2,CDA_multi_diag_R256_d50,1,7,0,268
mixed_sweep,5,2,CDA_multi_diag_R256_d50,2,0,0,188
mixed_sweep,5,2,CDA_multi_diag_R256_d50,2,1,0,248
mixed_sweep,5,2,CDA_multi_diag_R256_d50,2,2,0,152
mixed_sweep,5,2,CDA_multi_diag_R256_d50,2,3,0,152
mixed_sweep,5,2,CDA_multi_diag_R256_d50,2,4,0,196
mixed_sweep,5,2,CDA_multi_diag_R256_d50,2,5,0,264
mixed_sweep,5,2,CDA_multi_diag_R256_d50,2,6,0,264
mixed_sweep,5,2,CDA_multi_diag_R256_d50,2,7,0,268
mixed_sweep,5,2,CDA_multi_diag_R256_d50,3,0,0,188
mixed_sweep,5,2,CDA_multi_diag_R256_d50,3,1,0,248
mixed_sweep,5,2,CDA_multi_diag_R256_d50,3,2,0,152
mixed_sweep,5,2,CDA_multi_diag_R256_d50,3,3,0,152
mixed_sweep,5,2,CDA_multi_diag_R256_d50,3,4,0,196
mixed_sweep,5,2,CDA_multi_diag_R256_d50,3,5,0,264
mixed_sweep,5,2,CDA_multi_diag_R256_d50,3,6,0,264
mixed_sweep,5,2,CDA_multi_diag_R256_d50,3,7,0,268
mixed_sweep,5,2,CDA_multi_diag_R256_d50,4,0,0,188
mixed_sweep,5,2,CDA_multi_diag_R256_d50,4,1,0,248
mixed_sweep,5,2,CDA_multi_diag_R256_d50,4,2,0,152
mixed_sweep,5,2,CDA_multi_diag_R256_d50,4,3,0,152
mixed_sweep,5,2,CDA_multi_diag_R256_d50,4,4,0,196
mixed_sweep,5,2,CDA_multi_diag_R256_d50,4,5,0,264
mixed_sweep,5,2,CDA_multi_diag_R256_d50,4,6,0,264
mixed_sweep,5,2,CDA_multi_diag_R256_d50,4,7,0,268
mixed_sweep,5,2,CDA_multi_diag_R256_d50,5,0,0,188
mixed_sweep,5,2,CDA_multi_diag_R256_d50,5,1,0,248
mixed_sweep,5,2,CDA_multi_diag_R256_d50,5,2,0,152
mixed_sweep,5,2,CDA_multi_diag_R256_d50,5,3,0,152
mixed_sweep,5,2,CDA_multi_diag_R256_d50,5,4,0,196
mixed_sweep,5,2,CDA_multi_diag_R256_d50,5,5,0,264
mixed_sweep,5,2,CDA_multi_diag_R256_d50,5,6,0,264
mixed_sweep,5,2,CDA_multi_diag_R256_d50,5,7,0,268
mixed_sweep,5,2,CDA_multi_diag_R256_d50,6,0,0,188
mixed_sweep,5,2,CDA_multi_diag_R256_d50,6,1,0,248
mixed_sweep,5,2,CDA_multi_diag_R256_d50,6,2,0,152
mixed_sweep,5,2,CDA_multi_diag_R256_d50,6,3,0,152
mixed_sweep,5,2,CDA_multi_diag_R256_d50,6,4,0,196
mixed_sweep,5,2,CDA_multi_diag_R256_d50,6,5,0,264
mixed_sweep,5,2,CDA_multi_diag_R256_d50,6,6,0,264
mixed_sweep,5,2,CDA_multi_diag_R256_d50,6,7,0,268
mixed_sweep,5,2,CDA_multi_diag_R256_d50,7,0,0,188
mixed_sweep,5,2,CDA_multi_diag_R256_d50,7,1,0,248
mixed_sweep,5,2,CDA_multi_diag_R256_d50,7,2,0,152
mixed_sweep,5,2,CDA_multi_diag_R256_d50,7,3,0,152
mixed_sweep,5,2,CDA_multi_diag_R256_d50,7,4,0,196
mixed_sweep,5,2,CDA_multi_diag_R256_d50,7,5,0,264
mixed_sweep,5,2,CDA_multi_diag_R256_d50,7,6,0,264
mixed_sweep,5,2,CDA_multi_diag_R256_d50,7,7,0,268
mixed_sweep,27,0,Naive_row_R64_d0.6,0,0,98,98
mixed_sweep,27,0,Naive_row_R64_d0.6,1,0,98,98
mixed_sweep,27,0,Naive_row_R64_d0.6,2,0,98,98
mixed_sweep,27,0,Naive_row_R64_d0.6,3,0,98,98
mixed_sweep,27,0,Naive_row_R64_d0.6,4,0,98,98
mixed_sweep,27,0,Naive_row_R64_d0.6,5,0,98,98
mixed_sweep,27,0,Naive_row_R64_d0.6,6,0,98,98
mixed_sweep,27,0,Naive_row_R64_d0.6,7,0,98,98
mixed_sweep,27,0,SnF_row_R64_d0.6,0,0,98,98
mixed_sweep,27,0,SnF_row_R64_d0.6,1,0,0,98
mixed_sweep,27,0,SnF_row_R64_d0.6,2,0,0,98
mixed_sweep,27,0,SnF_row_R64_d0.6,3,0,0,98
mixed_sweep,27,0,SnF_row_R64_d0.6,4,0,0,98
mixed_sweep,27,0,SnF_row_R64_d0.6,5,0,0,98
mixed_sweep,27,0,SnF_row_R64_d0.6,6,0,0,98
mixed_sweep,27,0,SnF_row_R64_d0.6,7,0,0,98
mixed_sweep,27,0,CDA_row_R64_d0.6,0,0,98,98
mixed_sweep,27,0,CDA_row_R64_d0.6,1,0,0,98
mixed_sweep,27,0,CDA_row_R64_d0.6,2,0,0,98
mixed_sweep,27,0,CDA_row_R64_d0.6,3,0,0,98
mixed_sweep,27,0,CDA_row_R64_d0.6,4,0,0,98
mixed_sweep,27,0,CDA_row_R64_d0.6,5,0,0,98
mixed_sweep,27,0,CDA_row_R64_d0.6,6,0,0,98
mixed_sweep,27,0,CDA_row_R64_d0.6,7,0,0,98
mixed_sweep,27,3,Naive_random_R64_d0.6,0,0,14,14
mixed_sweep,27,3,Naive_random_R64_d0.6,0,1,13,13
mixed_sweep,27,3,Naive_random_R64_d0.6,0,2,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,0,3,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,0,4,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,0,5,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,0,6,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,0,7,11,11
mixed_sweep,27,3,Naive_random_R64_d0.6,1,0,14,14
mixed_sweep,27,3,Naive_random_R64_d0.6,1,1,13,13
mixed_sweep,27,3,Naive_random_R64_d0.6,1,2,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,1,3,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,1,4,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,1,5,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,1,6,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,1,7,11,11
mixed_sweep,27,3,Naive_random_R64_d0.6,2,0,14,14
mixed_sweep,27,3,Naive_random_R64_d0.6,2,1,13,13
mixed_sweep,27,3,Naive_random_R64_d0.6,2,2,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,2,3,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,2,4,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,2,5,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,2,6,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,2,7,11,11
mixed_sweep,27,3,Naive_random_R64_d0.6,3,0,14,14
mixed_sweep,27,3,Naive_random_R64_d0.6,3,1,13,13
mixed_sweep,27,3,Naive_random_R64_d0.6,3,2,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,3,3,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,3,4,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,3,5,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,3,6,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,3,7,11,11
mixed_sweep,27,3,Naive_random_R64_d0.6,4,0,14,14
mixed_sweep,27,3,Naive_random_R64_d0.6,4,1,13,13
mixed_sweep,27,3,Naive_random_R64_d0.6,4,2,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,4,3,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,4,4,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,4,5,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,4,6,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,4,7,11,11
mixed_sweep,27,3,Naive_random_R64_d0.6,5,0,14,14
mixed_sweep,27,3,Naive_random_R64_d0.6,5,1,13,13
mixed_sweep,27,3,Naive_random_R64_d0.6,5,2,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,5,3,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,5,4,12,12
mixed_sweep,27,3,Naive_random_R64_d0.6,5,5,12,12
